"EnsemblID","GeneSymbol","Total_DEG","Total_Up","Total_Dn","RRA_Score_pvalue","padj","Rank","Category","log_p"
"ENSG00000029559.7","IBSP",5,5,0,2.82604175992297e-08,0.00023077457011531,1,"Significant_Hub",3.63681204935975
"ENSG00000123500.10","COL10A1",5,5,0,2.36980866504868e-07,0.000967592877939374,2,"Significant_Hub",3.01430733696478
"ENSG00000099953.10","MMP11",5,5,0,1.09104109629142e-06,0.00293708234849752,3,"Significant_Hub",2.53208387676739
"ENSG00000233532.6","LINC00460",5,5,0,1.49025979678922e-06,0.00293708234849752,4,"Significant_Hub",2.53208387676739
"ENSG00000170373.8","CST1",3,3,0,1.79836048769136e-06,0.00293708234849752,5,"Significant_Low_Freq",2.53208387676739
"ENSG00000122133.17","PAEP",4,4,0,3.27878083679268e-06,0.00446242071887484,6,"Significant_Hub",2.35042948665813
"ENSG00000228742.11","LINC02577",3,3,0,5.40778313214036e-06,0.00630856529386546,7,"Significant_Low_Freq",2.20006939761856
"ENSG00000286042.1","LCAL1",4,4,0,8.81919000099462e-06,0.00900218819351526,8,"Significant_Hub",2.04565191224281
"ENSG00000196611.5","MMP1",5,5,0,3.81083799346152e-05,0.0345770033940075,9,"Significant_Hub",1.46121264743684
"ENSG00000101441.4","CST4",5,4,1,4.59818232868752e-05,0.0370199215745403,10,"Significant_Hub",1.4315645056204
"ENSG00000249550.7","LINC01234",3,3,0,4.9867638662741e-05,0.0370199215745403,11,"Significant_Low_Freq",1.4315645056204
"ENSG00000105048.17","TNNT1",4,4,0,8.14745707160902e-05,0.0554434453722994,12,"Not_Significant",1.25614978958519
"ENSG00000104899.8","AMH",5,5,0,0.000100519677770256,0.0631418222055318,13,"Not_Significant",1.19968288898818
"ENSG00000129991.13","TNNI3",4,4,0,0.000151370354023289,0.0882921650681555,14,"Not_Significant",1.05407783343982
"ENSG00000272620.2","AFAP1-AS1",3,3,0,0.000175245259147056,0.0922495460538469,15,"Not_Significant",1.03503576226152
"ENSG00000166670.10","MMP10",5,5,0,0.000180748559498108,0.0922495460538469,16,"Not_Significant",1.03503576226152
"ENSG00000117122.14","MFAP2",5,5,0,0.000272173735915257,0.130739454557882,17,"Not_Significant",0.883593331233313
"ENSG00000107159.13","CA9",3,3,0,0.000295486549579353,0.1340523979925,18,"Not_Significant",0.872725412747156
"ENSG00000165891.16","E2F7",5,5,0,0.000324471623035991,0.139063961382876,19,"Not_Significant",0.85678540344012
"ENSG00000095752.7","IL11",5,5,0,0.000355784737921297,0.139063961382876,20,"Not_Significant",0.85678540344012
"ENSG00000164400.6","CSF2",3,3,0,0.000360956589718522,0.139063961382876,21,"Not_Significant",0.85678540344012
"ENSG00000203740.4","METTL11B",2,2,0,0.000429357510152168,0.139063961382876,22,"Not_Significant",0.85678540344012
"ENSG00000281406.2","BLACAT1",3,3,0,0.000452588862850994,0.139063961382876,23,"Not_Significant",0.85678540344012
"ENSG00000101057.16","MYBL2",5,5,0,0.000460325617772454,0.139063961382876,24,"Not_Significant",0.85678540344012
"ENSG00000262406.3","MMP12",5,5,0,0.000460325617772454,0.139063961382876,25,"Not_Significant",0.85678540344012
"ENSG00000154920.15","EME1",5,5,0,0.000460325617772454,0.139063961382876,26,"Not_Significant",0.85678540344012
"ENSG00000177234.7","LINC01561",2,2,0,0.000465768454711186,0.139063961382876,27,"Not_Significant",0.85678540344012
"ENSG00000186185.14","KIF18B",5,5,0,0.000476829649610647,0.139063961382876,28,"Not_Significant",0.85678540344012
"ENSG00000108813.11","DLX4",4,4,0,0.000518907742151495,0.139752496568773,29,"Not_Significant",0.854640425041845
"ENSG00000261327.5","AC134312.5",3,3,0,0.000526532589778286,0.139752496568773,30,"Not_Significant",0.854640425041845
"ENSG00000204936.10","CD177",4,4,0,0.000537445237108932,0.139752496568773,31,"Not_Significant",0.854640425041845
"ENSG00000148848.14","ADAM12",5,5,0,0.000547646325030706,0.139752496568773,32,"Not_Significant",0.854640425041845
"ENSG00000164932.13","CTHRC1",4,4,0,0.00056812184483913,0.140584332877465,33,"Not_Significant",0.852063075646117
"ENSG00000100985.7","MMP9",3,3,0,0.000697411447324823,0.167501819966309,34,"Not_Significant",0.77598046983889
"ENSG00000101412.13","E2F1",5,5,0,0.000719646641231389,0.167903842065586,35,"Not_Significant",0.774939365989453
"ENSG00000137745.12","MMP13",3,3,0,0.000761805572328364,0.168766305580572,36,"Not_Significant",0.772714256532108
"ENSG00000113739.10","STC2",5,5,0,0.000764677113211017,0.168766305580572,37,"Not_Significant",0.772714256532108
"ENSG00000094804.12","CDC6",5,5,0,0.000809091145015916,0.173869428689473,38,"Not_Significant",0.75977677290606
"ENSG00000139800.8","ZIC5",3,3,0,0.000859585061244116,0.174224851652287,39,"Not_Significant",0.758889896597823
"ENSG00000174371.17","EXO1",5,5,0,0.000894839525846234,0.174224851652287,40,"Not_Significant",0.758889896597823
"ENSG00000174015.10","CBY2",2,2,0,0.00091066893591965,0.174224851652287,41,"Not_Significant",0.758889896597823
"ENSG00000226476.6","LINC01748",3,3,0,0.00091359993189958,0.174224851652287,42,"Not_Significant",0.758889896597823
"ENSG00000175063.17","UBE2C",5,5,0,0.000919729230959201,0.174224851652287,43,"Not_Significant",0.758889896597823
"ENSG00000123485.12","HJURP",5,5,0,0.000938757466654496,0.174224851652287,44,"Not_Significant",0.758889896597823
"ENSG00000149968.12","MMP3",3,3,0,0.000963214113372023,0.17474939808782,45,"Not_Significant",0.757584311476922
"ENSG00000127564.17","PKMYT1",5,5,0,0.000984383089889754,0.17474939808782,46,"Not_Significant",0.757584311476922
"ENSG00000138180.16","CEP55",5,5,0,0.00106671397724144,0.178766076812394,47,"Not_Significant",0.747714890746776
"ENSG00000164287.13","CDC20B",2,2,0,0.00107268402691738,0.178766076812394,48,"Not_Significant",0.747714890746776
"ENSG00000230838.1","LINC01614",2,2,0,0.00107268402691738,0.178766076812394,49,"Not_Significant",0.747714890746776
"ENSG00000142945.13","KIF2C",5,5,0,0.00115069586763276,0.184968335686617,50,"Not_Significant",0.732902611129765
"ENSG00000151790.9","TDO2",4,4,0,0.0011552026843029,0.184968335686617,51,"Not_Significant",0.732902611129765
"ENSG00000112984.12","KIF20A",5,5,0,0.00118111575843103,0.185480601602842,52,"Not_Significant",0.731701504147968
"ENSG00000146670.10","CDCA5",5,5,0,0.00124789544283341,0.192270078984484,53,"Not_Significant",0.716088295288206
"ENSG00000198930.13","CSAG1",3,3,0,0.00130911166327274,0.197966774857133,54,"Not_Significant",0.703407692097079
"ENSG00000115163.15","CENPA",5,5,0,0.00135155516471,0.200045933476763,55,"Not_Significant",0.69887027251069
"ENSG00000123407.4","HOXC12",2,2,0,0.00137185553204736,0.200045933476763,56,"Not_Significant",0.69887027251069
"ENSG00000114346.14","ECT2",5,5,0,0.00146199183157055,0.204006373673617,57,"Not_Significant",0.690356263907236
"ENSG00000128683.14","GAD1",3,3,0,0.00150310166316848,0.204006373673617,58,"Not_Significant",0.690356263907236
"ENSG00000135451.13","TROAP",5,5,0,0.00153164236431383,0.204006373673617,59,"Not_Significant",0.690356263907236
"ENSG00000122641.11","INHBA",3,3,0,0.00155527073594262,0.204006373673617,60,"Not_Significant",0.690356263907236
"ENSG00000268916.6","CSAG3",2,2,0,0.00156879848468741,0.204006373673617,61,"Not_Significant",0.690356263907236
"ENSG00000285517.1","AC010198.2",4,4,0,0.00158031003782107,0.204006373673617,62,"Not_Significant",0.690356263907236
"ENSG00000118193.12","KIF14",5,5,0,0.00159902056809989,0.204006373673617,63,"Not_Significant",0.690356263907236
"ENSG00000111012.10","CYP27B1",5,5,0,0.00163358736853348,0.204006373673617,64,"Not_Significant",0.690356263907236
"ENSG00000251095.7","AC093866.1",3,3,0,0.00163734630466036,0.204006373673617,65,"Not_Significant",0.690356263907236
"ENSG00000162062.15","TEDC2",5,5,0,0.00165864192161331,0.204006373673617,66,"Not_Significant",0.690356263907236
"ENSG00000101003.10","GINS1",5,5,0,0.00167382158169634,0.204006373673617,67,"Not_Significant",0.690356263907236
"ENSG00000075218.19","GTSE1",5,5,0,0.00173043406726374,0.207804773430525,68,"Not_Significant",0.682344480596327
"ENSG00000137807.16","KIF23",5,5,0,0.0018155038877925,0.212424465150494,69,"Not_Significant",0.672795466554863
"ENSG00000102384.13","CENPI",5,5,0,0.00182092977719012,0.212424465150494,70,"Not_Significant",0.672795466554863
"ENSG00000143228.13","NUF2",5,5,0,0.00192083542401552,0.21448119060811,71,"Not_Significant",0.668610788203201
"ENSG00000085999.13","RAD54L",5,5,0,0.00192083542401552,0.21448119060811,72,"Not_Significant",0.668610788203201
"ENSG00000126709.15","IFI6",4,4,0,0.00193169130565768,0.21448119060811,73,"Not_Significant",0.668610788203201
"ENSG00000123473.16","STIL",5,5,0,0.00194362087986777,0.21448119060811,74,"Not_Significant",0.668610788203201
"ENSG00000183856.11","IQGAP3",5,5,0,0.00197240623272331,0.214755590618914,75,"Not_Significant",0.668055521590589
"ENSG00000170689.10","HOXB9",3,3,0,0.00200178794225107,0.215086846531872,76,"Not_Significant",0.667386147740355
"ENSG00000071539.14","TRIP13",5,5,0,0.0020608146066142,0.218553403605344,77,"Not_Significant",0.660442425708259
"ENSG00000117724.13","CENPF",5,5,0,0.00210924526721089,0.220821754513386,78,"Not_Significant",0.655958143806421
"ENSG00000134668.12","SPOCD1",5,5,0,0.00220250540060574,0.22766657090312,79,"Not_Significant",0.64270073371568
"ENSG00000286519.1","AC009236.1",3,3,0,0.00225371679436405,0.23004814178471,80,"Not_Significant",0.638181270401384
"ENSG00000223485.4","LINC01615",4,4,0,0.00231546808165244,0.233433485861405,81,"Not_Significant",0.631836844598666
"ENSG00000089685.15","BIRC5",5,5,0,0.00237195187849457,0.235854954051126,82,"Not_Significant",0.627354997118212
"ENSG00000117650.13","NEK2",5,5,0,0.00241423191742555,0.235854954051126,83,"Not_Significant",0.627354997118212
"ENSG00000169607.13","CKAP2L",5,5,0,0.0024261347220542,0.235854954051126,84,"Not_Significant",0.627354997118212
"ENSG00000131747.15","TOP2A",5,5,0,0.00246741797214248,0.236909291795679,85,"Not_Significant",0.625417905522681
"ENSG00000092853.14","CLSPN",5,5,0,0.00250224827866244,0.236909291795679,86,"Not_Significant",0.625417905522681
"ENSG00000244306.11","DUXAP10",4,4,0,0.00253334113191848,0.236909291795679,87,"Not_Significant",0.625417905522681
"ENSG00000231324.1","AP000696.1",2,2,0,0.00257257654514201,0.236909291795679,88,"Not_Significant",0.625417905522681
"ENSG00000180806.5","HOXC9",3,3,0,0.00258203857088115,0.236909291795679,89,"Not_Significant",0.625417905522681
"ENSG00000121621.7","KIF18A",5,5,0,0.00268976348251695,0.242036090940691,90,"Not_Significant",0.616119869855444
"ENSG00000077152.11","UBE2T",5,5,0,0.00269719376385046,0.242036090940691,91,"Not_Significant",0.616119869855444
"ENSG00000255624.3","C10orf88B",5,5,0,0.00274966677709975,0.244062814149963,92,"Not_Significant",0.612498385432076
"ENSG00000169679.15","BUB1",5,5,0,0.00286486043290557,0.246967429480657,93,"Not_Significant",0.607360318519807
"ENSG00000206195.11","DUXAP8",4,4,0,0.00291352858967103,0.246967429480657,94,"Not_Significant",0.607360318519807
"ENSG00000223812.8","AC073365.1",1,1,0,0.00306072468784619,0.246967429480657,95,"Not_Significant",0.607360318519807
"ENSG00000170367.5","CST5",2,2,0,0.00306072468784619,0.246967429480657,96,"Not_Significant",0.607360318519807
"ENSG00000173826.15","KCNH6",2,1,1,0.00306072468784619,0.246967429480657,97,"Not_Significant",0.607360318519807
"ENSG00000147381.11","MAGEA4",1,1,0,0.00306072468784619,0.246967429480657,98,"Not_Significant",0.607360318519807
"ENSG00000198681.7","MAGEA1",1,1,0,0.00306072468784619,0.246967429480657,99,"Not_Significant",0.607360318519807
"ENSG00000165304.8","MELK",5,5,0,0.00309020578267317,0.246967429480657,100,"Not_Significant",0.607360318519807
"ENSG00000178752.16","ERFE",4,4,0,0.00310298068545252,0.246967429480657,101,"Not_Significant",0.607360318519807
"ENSG00000062038.14","CDH3",3,3,0,0.00315854672789854,0.246967429480657,102,"Not_Significant",0.607360318519807
"ENSG00000267123.7","SCAT1",4,4,0,0.00317772863762677,0.246967429480657,103,"Not_Significant",0.607360318519807
"ENSG00000125726.11","CD70",3,3,0,0.0031865713424652,0.246967429480657,104,"Not_Significant",0.607360318519807
"ENSG00000090889.12","KIF4A",5,5,0,0.00319953817746838,0.246967429480657,105,"Not_Significant",0.607360318519807
"ENSG00000131650.14","KREMEN2",4,4,0,0.00320579812943297,0.246967429480657,106,"Not_Significant",0.607360318519807
"ENSG00000126787.13","DLGAP5",5,5,0,0.00330318635766722,0.250348669930271,107,"Not_Significant",0.601454711608704
"ENSG00000043355.12","ZIC2",4,4,0,0.00331100371693231,0.250348669930271,108,"Not_Significant",0.601454711608704
"ENSG00000196890.4","H2BU1",3,3,0,0.00335812788740987,0.250846172189734,109,"Not_Significant",0.600592521742309
"ENSG00000142619.4","PADI3",2,2,0,0.00340973856393099,0.250846172189734,110,"Not_Significant",0.600592521742309
"ENSG00000162892.16","IL24",3,3,0,0.00340973856393099,0.250846172189734,111,"Not_Significant",0.600592521742309
"ENSG00000011426.11","ANLN",4,4,0,0.00355706875355919,0.258696305814618,112,"Not_Significant",0.587209772967962
"ENSG00000143476.18","DTL",5,5,0,0.00360213471410484,0.258696305814618,113,"Not_Significant",0.587209772967962
"ENSG00000148704.13","VAX1",2,2,0,0.00361148406353986,0.258696305814618,114,"Not_Significant",0.587209772967962
"ENSG00000109674.4","NEIL3",5,5,0,0.00371605725325696,0.263872378522577,115,"Not_Significant",0.578606068222741
"ENSG00000058085.15","LAMC2",3,3,0,0.00375022636779942,0.264003004478018,116,"Not_Significant",0.578391130627142
"ENSG00000284948.1","AC107959.4",4,4,0,0.00380648169616193,0.265672901973148,117,"Not_Significant",0.575652740372157
"ENSG00000100526.20","CDKN3",5,5,0,0.00387241881871957,0.267984509098847,118,"Not_Significant",0.571890309729913
"ENSG00000268104.3","SLC6A14",4,3,1,0.00392477571881102,0.269325365712695,119,"Not_Significant",0.569722741760152
"ENSG00000232021.7","LEF1-AS1",4,4,0,0.00403507744317835,0.274587020008287,120,"Not_Significant",0.56131999613062
"ENSG00000240204.3","SMKR1",4,4,0,0.00417098107818223,0.279141751066996,121,"Not_Significant",0.554175201483685
"ENSG00000088325.16","TPX2",5,5,0,0.00417976723688919,0.279141751066996,122,"Not_Significant",0.554175201483685
"ENSG00000250133.2","HOXC-AS2",3,3,0,0.00420455980666672,0.279141751066996,123,"Not_Significant",0.554175201483685
"ENSG00000105219.10","CCNP",3,3,0,0.00434063217689025,0.285851631907143,124,"Not_Significant",0.543859324085552
"ENSG00000166851.15","PLK1",5,5,0,0.00442836584118692,0.289296283673059,125,"Not_Significant",0.538657145303452
"ENSG00000111206.13","FOXM1",5,5,0,0.00455136851477356,0.294399031069245,126,"Not_Significant",0.531063623689065
"ENSG00000083782.8","EPYC",3,3,0,0.00458967709533613,0.294399031069245,127,"Not_Significant",0.531063623689065
"ENSG00000149554.13","CHEK1",5,5,0,0.00463105537086525,0.294399031069245,128,"Not_Significant",0.531063623689065
"ENSG00000187730.9","GABRD",4,4,0,0.00465068270976398,0.294399031069245,129,"Not_Significant",0.531063623689065
"ENSG00000164283.13","ESM1",4,4,0,0.00472518679991753,0.296814426216358,130,"Not_Significant",0.527514994653453
"ENSG00000105989.10","WNT2",3,3,0,0.00476594263622253,0.297089218071704,131,"Not_Significant",0.527113109276549
"ENSG00000078098.14","FAP",4,4,0,0.00485767599464097,0.300513501304834,132,"Not_Significant",0.52213601147998
"ENSG00000146410.12","MTFR2",5,5,0,0.00507101137665185,0.311352472945406,133,"Not_Significant",0.50674768050536
"ENSG00000197587.11","DMBX1",3,3,0,0.00542970853852224,0.330888059146064,134,"Not_Significant",0.48031890506905
"ENSG00000163507.14","CIP2A",5,5,0,0.00557031195816802,0.336941981114075,135,"Not_Significant",0.472444874948456
"ENSG00000101115.13","SALL4",4,4,0,0.00566782364982138,0.338703667572426,136,"Not_Significant",0.470180100674996
"ENSG00000159263.16","SIM2",3,3,0,0.00568239070014968,0.338703667572426,137,"Not_Significant",0.470180100674996
"ENSG00000165480.16","SKA3",4,4,0,0.00575395960713502,0.338925419952397,138,"Not_Significant",0.469895857155402
"ENSG00000066279.18","ASPM",5,5,0,0.00581363874108313,0.338925419952397,139,"Not_Significant",0.469895857155402
"ENSG00000263325.1","AC003965.2",4,4,0,0.00588496111094453,0.338925419952397,140,"Not_Significant",0.469895857155402
"ENSG00000267073.1","AC005256.1",2,2,0,0.00594068973031107,0.338925419952397,141,"Not_Significant",0.469895857155402
"ENSG00000168505.7","GBX2",3,3,0,0.00594529022214294,0.338925419952397,142,"Not_Significant",0.469895857155402
"ENSG00000224099.2","AC104823.1",1,1,0,0.00611995030645325,0.338925419952397,143,"Not_Significant",0.469895857155402
"ENSG00000166961.15","MS4A15",1,1,0,0.00611995030645325,0.338925419952397,144,"Not_Significant",0.469895857155402
"ENSG00000169067.4","ACTBL2",1,1,0,0.00611995030645325,0.338925419952397,145,"Not_Significant",0.469895857155402
"ENSG00000251144.1","AC113346.1",1,1,0,0.00611995030645325,0.338925419952397,146,"Not_Significant",0.469895857155402
"ENSG00000197172.10","MAGEA6",2,2,0,0.00611995030645325,0.338925419952397,147,"Not_Significant",0.469895857155402
"ENSG00000180340.7","FZD2",5,5,0,0.00616562418121626,0.338925419952397,148,"Not_Significant",0.469895857155402
"ENSG00000177602.5","HASPIN",5,5,0,0.00620898283011676,0.338925419952397,149,"Not_Significant",0.469895857155402
"ENSG00000105011.9","ASF1B",5,5,0,0.0062525850662137,0.338925419952397,150,"Not_Significant",0.469895857155402
"ENSG00000171241.9","SHCBP1",5,5,0,0.00626717345246289,0.338925419952397,151,"Not_Significant",0.469895857155402
"ENSG00000128714.6","HOXD13",2,2,0,0.00647410428784285,0.347812734306083,152,"Not_Significant",0.45865452142008
"ENSG00000196584.3","XRCC2",4,4,0,0.00679055317002072,0.362429131937184,153,"Not_Significant",0.440776901141259
"ENSG00000272763.1","AC103702.2",2,2,0,0.00702988405813465,0.372766449472257,154,"Not_Significant",0.428563182865162
"ENSG00000124225.16","PMEPA1",4,4,0,0.00716467697710802,0.377056241110003,155,"Not_Significant",0.423593866287503
"ENSG00000162975.5","KCNF1",3,3,0,0.00720313171848646,0.377056241110003,156,"Not_Significant",0.423593866287503
"ENSG00000007372.24","PAX6",3,3,0,0.0073472666018969,0.382151459051529,157,"Not_Significant",0.417764477942625
"ENSG00000269927.1","AC004817.3",2,2,0,0.00760796099024052,0.392435496047621,158,"Not_Significant",0.406231717295126
"ENSG00000070729.14","CNGB1",4,3,1,0.0076411026048949,0.392435496047621,159,"Not_Significant",0.406231717295126
"ENSG00000275216.2","AL161431.1",3,3,0,0.0076908012595243,0.392519269282971,160,"Not_Significant",0.406139018312741
"ENSG00000253931.1","AC105118.1",3,3,0,0.00775595618979016,0.393385951837431,161,"Not_Significant",0.405181153182366
"ENSG00000170369.4","CST2",3,3,0,0.0079053396539372,0.398487676629945,162,"Not_Significant",0.399585104768165
"ENSG00000122861.16","PLAU",5,5,0,0.00813628097886358,0.407612702290798,163,"Not_Significant",0.389752290689053
"ENSG00000167619.13","TMEM145",4,4,0,0.00820803852677335,0.408700259814824,164,"Not_Significant",0.388595086202993
"ENSG00000258227.7","CLEC5A",4,4,0,0.00835598898007545,0.411340557604344,165,"Not_Significant",0.385798467550435
"ENSG00000205922.5","ONECUT3",3,3,0,0.00836180903285833,0.411340557604344,166,"Not_Significant",0.385798467550435
"ENSG00000162849.16","KIF26B",4,4,0,0.009022848522838,0.435406382259745,167,"Not_Significant",0.361105209286944
"ENSG00000185269.12","NOTUM",2,2,0,0.00917767740654462,0.435406382259745,168,"Not_Significant",0.361105209286944
"ENSG00000166509.12","CLEC3A",1,1,0,0.00917767740654462,0.435406382259745,169,"Not_Significant",0.361105209286944
"ENSG00000167080.9","B4GALNT2",2,2,0,0.00917767740654462,0.435406382259745,170,"Not_Significant",0.361105209286944
"ENSG00000170178.7","HOXD12",1,1,0,0.00917767740654462,0.435406382259745,171,"Not_Significant",0.361105209286944
"ENSG00000143556.9","S100A7",1,1,0,0.00917767740654462,0.435406382259745,172,"Not_Significant",0.361105209286944
"ENSG00000111981.5","ULBP1",3,3,0,0.0092242596290639,0.435406382259745,173,"Not_Significant",0.361105209286944
"ENSG00000287929.1","AL354953.1",3,3,0,0.00931208791837716,0.437025919203838,174,"Not_Significant",0.359492805058428
"ENSG00000148734.8","NPFFR1",3,3,0,0.00945003894604899,0.44096581733392,175,"Not_Significant",0.355595074746739
"ENSG00000125869.10","LAMP5",4,4,0,0.00950703471172017,0.441104803726744,176,"Not_Significant",0.355458212634974
"ENSG00000225210.10","DUXAP9",4,4,0,0.00963988025892523,0.44474159431855,177,"Not_Significant",0.351892251395961
"ENSG00000086717.18","PPEF1",4,4,0,0.009799037278198,0.44954459783014,178,"Not_Significant",0.347227216876791
"ENSG00000224189.8","HAGLR",4,3,1,0.00991221661055102,0.452196429283574,179,"Not_Significant",0.344672871332904
"ENSG00000287394.1","AC244102.4",2,2,0,0.0101418828853906,0.460103420233886,180,"Not_Significant",0.337144538343153
"ENSG00000060718.22","COL11A1",3,3,0,0.0104492860753853,0.471430221500533,181,"Not_Significant",0.32658258004205
"ENSG00000149948.14","HMGA2",2,2,0,0.0106562371296113,0.477191949514595,182,"Not_Significant",0.321306891721897
"ENSG00000234602.9","MCIDAS",3,3,0,0.0106938680824358,0.477191949514595,183,"Not_Significant",0.321306891721897
"ENSG00000186007.10","LEMD1",2,2,0,0.0110059879149578,0.488450528877963,184,"Not_Significant",0.311179415820947
"ENSG00000103253.19","HAGHL",3,3,0,0.0116437803888485,0.503629849646042,185,"Not_Significant",0.297888537594383
"ENSG00000111700.13","SLCO1B3",3,2,1,0.0117218866767892,0.503629849646042,186,"Not_Significant",0.297888537594383
"ENSG00000123388.4","HOXC11",3,3,0,0.0117218866767892,0.503629849646042,187,"Not_Significant",0.297888537594383
"ENSG00000158402.20","CDC25C",4,4,0,0.0118233967173586,0.503629849646042,188,"Not_Significant",0.297888537594383
"ENSG00000178773.15","CPNE7",3,3,0,0.0118400349546539,0.503629849646042,189,"Not_Significant",0.297888537594383
"ENSG00000171848.16","RRM2",4,4,0,0.011970856725073,0.503629849646042,190,"Not_Significant",0.297888537594383
"ENSG00000133466.14","C1QTNF6",3,3,0,0.0120384025693571,0.503629849646042,191,"Not_Significant",0.297888537594383
"ENSG00000106038.13","EVX1",2,2,0,0.0120880178249748,0.503629849646042,192,"Not_Significant",0.297888537594383
"ENSG00000169436.17","COL22A1",2,2,0,0.0120880178249748,0.503629849646042,193,"Not_Significant",0.297888537594383
"ENSG00000137673.9","MMP7",2,2,0,0.0122339065387088,0.503629849646042,194,"Not_Significant",0.297888537594383
"ENSG00000235123.5","DSCAM-AS1",1,1,0,0.0122339065387088,0.503629849646042,195,"Not_Significant",0.297888537594383
"ENSG00000128713.14","HOXD11",1,1,0,0.0122339065387088,0.503629849646042,196,"Not_Significant",0.297888537594383
"ENSG00000221867.9","MAGEA3",1,1,0,0.0122339065387088,0.503629849646042,197,"Not_Significant",0.297888537594383
"ENSG00000259439.2","LINC01833",2,2,0,0.0122731251628168,0.503629849646042,198,"Not_Significant",0.297888537594383
"ENSG00000179546.4","HTR1D",3,3,0,0.0122731251628168,0.503629849646042,199,"Not_Significant",0.297888537594383
"ENSG00000072571.20","HMMR",4,4,0,0.0129623120254687,0.529251199999888,200,"Not_Significant",0.276338148608052
"ENSG00000157766.19","ACAN",5,5,0,0.0131596336332516,0.53463466790613,201,"Not_Significant",0.27194288322974
"ENSG00000224817.2","AC010789.1",2,2,0,0.0134122877582634,0.542007034015852,202,"Not_Significant",0.265995077272595
"ENSG00000087586.18","AURKA",5,5,0,0.0134738461799189,0.542007034015852,203,"Not_Significant",0.265995077272595
"ENSG00000162063.13","CCNF",5,5,0,0.0135819390566414,0.542018907209644,204,"Not_Significant",0.265985563731727
"ENSG00000203805.11","PLPP4",3,3,0,0.0136068914986501,0.542018907209644,205,"Not_Significant",0.265985563731727
"ENSG00000213468.7","FIRRE",3,3,0,0.0140001552433554,0.553390122682205,206,"Not_Significant",0.256968596736261
"ENSG00000024526.17","DEPDC1",4,4,0,0.0140667919377622,0.553390122682205,207,"Not_Significant",0.256968596736261
"ENSG00000258884.2","LINC02321",4,4,0,0.0140956582804186,0.553390122682205,208,"Not_Significant",0.256968596736261
"ENSG00000229970.3","AC007128.1",2,2,0,0.0143988203631669,0.559908414693432,209,"Not_Significant",0.251883005576165
"ENSG00000228509.6","AC006460.1",2,2,0,0.0143988203631669,0.559908414693432,210,"Not_Significant",0.251883005576165
"ENSG00000181085.15","MAPK15",3,3,0,0.015196574402331,0.583069644945881,211,"Not_Significant",0.234279567695154
"ENSG00000260573.4","AC007493.1",1,1,0,0.0152886382533996,0.583069644945881,212,"Not_Significant",0.234279567695154
"ENSG00000174502.19","SLC26A9",2,1,1,0.0152886382533996,0.583069644945881,213,"Not_Significant",0.234279567695154
"ENSG00000260597.1","AC012531.1",1,1,0,0.0152886382533996,0.583069644945881,214,"Not_Significant",0.234279567695154
"ENSG00000169427.8","KCNK9",3,3,0,0.0153514540366599,0.583069644945881,215,"Not_Significant",0.234279567695154
"ENSG00000087494.16","PTHLH",4,3,1,0.015822143629796,0.598164930004231,216,"Not_Significant",0.223179052943145
"ENSG00000140451.13","PIF1",5,5,0,0.0159244972114065,0.599260111651362,217,"Not_Significant",0.222384629138548
"ENSG00000155886.11","SLC24A2",3,3,0,0.0162594312375532,0.606276326419449,218,"Not_Significant",0.217329389551818
"ENSG00000106031.9","HOXA13",2,2,0,0.0162594312375532,0.606276326419449,219,"Not_Significant",0.217329389551818
"ENSG00000148773.14","MKI67",4,4,0,0.0165453234544252,0.614132324221983,220,"Not_Significant",0.211738043373754
"ENSG00000122584.13","NXPH1",2,2,0,0.0169037718710831,0.624598195019295,221,"Not_Significant",0.20439927513991
"ENSG00000287626.1","AL021978.1",3,3,0,0.0172892929629253,0.63596561412274,222,"Not_Significant",0.196566365484389
"ENSG00000187608.10","ISG15",3,3,0,0.0174574669950795,0.637878739797648,223,"Not_Significant",0.195261872441847
"ENSG00000137868.19","STRA6",3,3,0,0.017560134124552,0.637878739797648,224,"Not_Significant",0.195261872441847
"ENSG00000276043.5","UHRF1",4,4,0,0.0176826095589348,0.637878739797648,225,"Not_Significant",0.195261872441847
"ENSG00000165490.13","DDIAS",5,5,0,0.0176915193767788,0.637878739797648,226,"Not_Significant",0.195261872441847
"ENSG00000091651.9","ORC6",4,4,0,0.0177318728795085,0.637878739797648,227,"Not_Significant",0.195261872441847
"ENSG00000230316.7","FEZF1-AS1",2,2,0,0.0183418731009357,0.645200061955915,228,"Not_Significant",0.190305599579556
"ENSG00000263639.7","MSMB",1,1,0,0.0183418731009357,0.645200061955915,229,"Not_Significant",0.190305599579556
"ENSG00000170231.16","FABP6",3,2,1,0.0183418731009357,0.645200061955915,230,"Not_Significant",0.190305599579556
"ENSG00000233085.5","BX322234.2",1,1,0,0.0183418731009357,0.645200061955915,231,"Not_Significant",0.190305599579556
"ENSG00000184330.12","S100A7A",1,1,0,0.0183418731009357,0.645200061955915,232,"Not_Significant",0.190305599579556
"ENSG00000138795.10","LEF1",4,4,0,0.0184828652681933,0.645200061955915,233,"Not_Significant",0.190305599579556
"ENSG00000154839.10","SKA1",3,3,0,0.0184884661398095,0.645200061955915,234,"Not_Significant",0.190305599579556
"ENSG00000280721.1","LINC01943",4,4,0,0.0187382571100369,0.648778790747254,235,"Not_Significant",0.187903356102682
