"EnsemblID","GeneSymbol","Total_DEG","Total_Up","Total_Dn","RRA_Score_pvalue","padj","Rank","Category","log_p"
"ENSG00000113790.11","EHHADH",1,0,1,0.927447915471925,1,1066,"Not_Significant",0
"ENSG00000125246.15","CLYBL",1,0,1,0.927447915471925,1,1067,"Not_Significant",0
"ENSG00000121691.7","CAT",3,0,3,0.929192767908491,1,1068,"Not_Significant",0
"ENSG00000124749.17","COL21A1",2,0,2,0.931206528418747,1,1069,"Not_Significant",0
"ENSG00000286449.1","AC016590.4",1,0,1,0.931935081281523,1,1070,"Not_Significant",0
"ENSG00000256508.2","MRGPRF-AS1",1,0,1,0.931935081281523,1,1071,"Not_Significant",0
"ENSG00000178467.18","P4HTM",1,0,1,0.931935081281523,1,1072,"Not_Significant",0
"ENSG00000225901.1","MTND2P9",1,0,1,0.931935081281523,1,1073,"Not_Significant",0
"ENSG00000100146.18","SOX10",1,0,1,0.936418291027217,1,1074,"Not_Significant",0
"ENSG00000185053.14","SGCZ",1,0,1,0.936418291027217,1,1075,"Not_Significant",0
"ENSG00000110243.12","APOA5",1,0,1,0.936418291027217,1,1076,"Not_Significant",0
"ENSG00000086544.3","ITPKC",1,0,1,0.936418291027217,1,1077,"Not_Significant",0
"ENSG00000234492.4","RPL34-DT",1,0,1,0.936418291027217,1,1078,"Not_Significant",0
"ENSG00000205726.15","ITSN1",3,0,3,0.937178084139917,1,1079,"Not_Significant",0
"ENSG00000245812.3","LINC02202",2,0,2,0.939272689760392,1,1080,"Not_Significant",0
"ENSG00000184557.4","SOCS3",2,0,2,0.939272689760392,1,1081,"Not_Significant",0
"ENSG00000204065.3","TCEAL5",1,0,1,0.940897547325452,1,1082,"Not_Significant",0
"ENSG00000174611.12","KY",1,0,1,0.940897547325452,1,1083,"Not_Significant",0
"ENSG00000167861.16","HID1",2,1,1,0.940897547325452,1,1084,"Not_Significant",0
"ENSG00000279319.1","AC105074.1",1,0,1,0.940897547325452,1,1085,"Not_Significant",0
"ENSG00000140538.16","NTRK3",2,0,2,0.943312396916725,1,1086,"Not_Significant",0
"ENSG00000059915.17","PSD",1,0,1,0.945372852791518,1,1087,"Not_Significant",0
"ENSG00000134917.10","ADAMTS8",2,0,2,0.945372852791518,1,1088,"Not_Significant",0
"ENSG00000243566.7","UPK3B",2,1,1,0.945372852791518,1,1089,"Not_Significant",0
"ENSG00000005249.13","PRKAR2B",2,0,2,0.949380168443292,1,1090,"Not_Significant",0
"ENSG00000104833.12","TUBB4A",1,0,1,0.949844210039552,1,1091,"Not_Significant",0
"ENSG00000167711.14","SERPINF2",2,0,2,0.949844210039552,1,1092,"Not_Significant",0
"ENSG00000188573.8","FBLL1",1,0,1,0.949844210039552,1,1093,"Not_Significant",0
"ENSG00000278948.1","AL031587.5",2,1,1,0.949844210039552,1,1094,"Not_Significant",0
"ENSG00000177301.16","KCNA2",1,0,1,0.954311621682537,1,1095,"Not_Significant",0
"ENSG00000139194.8","RBP5",1,0,1,0.954311621682537,1,1096,"Not_Significant",0
"ENSG00000211965.4","IGHV3-49",2,1,1,0.954311621682537,1,1097,"Not_Significant",0
"ENSG00000050030.16","NEXMIF",1,0,1,0.958775090332304,1,1098,"Not_Significant",0
"ENSG00000280623.1","PCAT14",3,2,1,0.958775090332304,1,1099,"Not_Significant",0
"ENSG00000253821.2","AC090796.1",1,0,1,0.958775090332304,1,1100,"Not_Significant",0
"ENSG00000070081.17","NUCB2",2,1,1,0.958775090332304,1,1101,"Not_Significant",0
"ENSG00000112981.5","NME5",2,1,1,0.958775090332304,1,1102,"Not_Significant",0
"ENSG00000197083.11","ZNF300P1",2,0,2,0.959514802826085,1,1103,"Not_Significant",0
"ENSG00000255986.6","MT1JP",1,0,1,0.96323461859953,1,1104,"Not_Significant",0
"ENSG00000279204.1","AC134043.3",1,0,1,0.96323461859953,1,1105,"Not_Significant",0
"ENSG00000199488.1","RNU1-70P",1,0,1,0.96323461859953,1,1106,"Not_Significant",0
"ENSG00000170271.11","FAXDC2",1,0,1,0.96323461859953,1,1107,"Not_Significant",0
"ENSG00000116678.20","LEPR",3,0,3,0.965715567013912,1,1108,"Not_Significant",0
"ENSG00000204099.12","NEU4",2,0,2,0.967641794002347,1,1109,"Not_Significant",0
"ENSG00000270403.1","AP001554.1",1,0,1,0.967690209093739,1,1110,"Not_Significant",0
"ENSG00000168306.13","ACOX2",1,0,1,0.967690209093739,1,1111,"Not_Significant",0
"ENSG00000163815.6","CLEC3B",1,0,1,0.972141864423305,1,1112,"Not_Significant",0
"ENSG00000172497.9","ACOT12",1,0,1,0.972141864423305,1,1113,"Not_Significant",0
"ENSG00000184845.4","DRD1",1,0,1,0.972141864423305,1,1114,"Not_Significant",0
"ENSG00000185551.15","NR2F2",1,0,1,0.972141864423305,1,1115,"Not_Significant",0
"ENSG00000176153.12","GPX2",2,0,2,0.97374815247814,1,1116,"Not_Significant",0
"ENSG00000008311.15","AASS",2,0,2,0.975785705533329,1,1117,"Not_Significant",0
"ENSG00000188517.16","COL25A1",2,0,2,0.976589587195446,1,1118,"Not_Significant",0
"ENSG00000135423.13","GLS2",3,2,1,0.976589587195446,1,1119,"Not_Significant",0
"ENSG00000267421.6","AC005498.2",1,0,1,0.976589587195446,1,1120,"Not_Significant",0
"ENSG00000198300.14","PEG3",1,0,1,0.976589587195446,1,1121,"Not_Significant",0
"ENSG00000139874.6","SSTR1",2,0,2,0.979863942983656,1,1122,"Not_Significant",0
"ENSG00000101695.9","RNF125",3,0,3,0.980887141005711,1,1123,"Not_Significant",0
"ENSG00000259374.2","NDUFB4P11",1,0,1,0.981033380016232,1,1124,"Not_Significant",0
"ENSG00000072315.3","TRPC5",1,0,1,0.981033380016232,1,1125,"Not_Significant",0
"ENSG00000107281.10","NPDC1",3,2,1,0.981033380016232,1,1126,"Not_Significant",0
"ENSG00000206559.8","ZCWPW2",1,0,1,0.981033380016232,1,1127,"Not_Significant",0
"ENSG00000100116.17","GCAT",2,0,2,0.983946334474771,1,1128,"Not_Significant",0
"ENSG00000226031.5","FGF13-AS1",1,0,1,0.985473245490579,1,1129,"Not_Significant",0
"ENSG00000171560.16","FGA",3,2,1,0.985473245490579,1,1130,"Not_Significant",0
"ENSG00000268104.3","SLC6A14",4,3,1,0.985473245490579,1,1131,"Not_Significant",0
"ENSG00000107736.21","CDH23",2,0,2,0.985989080091473,1,1132,"Not_Significant",0
"ENSG00000178301.4","AQP11",2,0,2,0.988032854751001,1,1133,"Not_Significant",0
"ENSG00000122367.20","LDB3",1,0,1,0.989909186222254,1,1134,"Not_Significant",0
"ENSG00000188763.5","FZD9",2,1,1,0.989909186222254,1,1135,"Not_Significant",0
"ENSG00000131183.11","SLC34A1",1,0,1,0.989909186222254,1,1136,"Not_Significant",0
"ENSG00000143867.7","OSR1",1,0,1,0.989909186222254,1,1137,"Not_Significant",0
"ENSG00000114378.17","HYAL1",2,0,2,0.99212347860155,1,1138,"Not_Significant",0
"ENSG00000232070.9","TMEM253",2,1,1,0.994341204813869,1,1139,"Not_Significant",0
"ENSG00000228971.3","LINC02607",1,0,1,0.994341204813869,1,1140,"Not_Significant",0
"ENSG00000088926.14","F11",1,0,1,0.994341204813869,1,1141,"Not_Significant",0
"ENSG00000205502.4","C2CD4B",2,1,1,0.994341204813869,1,1142,"Not_Significant",0
"ENSG00000270672.1","MTRNR2L6",1,0,1,0.994341204813869,1,1143,"Not_Significant",0
"ENSG00000139508.15","SLC46A3",2,0,2,0.998267053540972,1,1144,"Not_Significant",0
"ENSG00000103154.9","NECAB2",1,0,1,0.99876930386689,1,1145,"Not_Significant",0
"ENSG00000121413.13","ZSCAN18",1,0,1,0.99876930386689,1,1146,"Not_Significant",0
"ENSG00000047457.14","CP",1,0,1,1,1,1147,"Not_Significant",0
"ENSG00000157851.17","DPYSL5",2,1,1,1,1,1148,"Not_Significant",0
"ENSG00000132639.13","SNAP25",2,1,1,1,1,1149,"Not_Significant",0
"ENSG00000186038.9","HTR3E",2,1,1,1,1,1150,"Not_Significant",0
"ENSG00000180332.6","KCTD4",1,0,1,1,1,1151,"Not_Significant",0
"ENSG00000135333.14","EPHA7",2,0,2,1,1,1152,"Not_Significant",0
"ENSG00000130876.11","SLC7A10",1,0,1,1,1,1153,"Not_Significant",0
"ENSG00000184544.12","DHRS7C",1,0,1,1,1,1154,"Not_Significant",0
"ENSG00000129167.9","TPH1",1,0,1,1,1,1155,"Not_Significant",0
"ENSG00000164303.11","ENPP6",2,0,2,1,1,1156,"Not_Significant",0
"ENSG00000154975.14","CA10",1,0,1,1,1,1157,"Not_Significant",0
"ENSG00000145087.13","STXBP5L",1,0,1,1,1,1158,"Not_Significant",0
"ENSG00000186439.14","TRDN",1,0,1,1,1,1159,"Not_Significant",0
"ENSG00000280061.1","AC011504.1",1,0,1,1,1,1160,"Not_Significant",0
"ENSG00000152137.8","HSPB8",2,1,1,1,1,1161,"Not_Significant",0
"ENSG00000196361.10","ELAVL3",1,0,1,1,1,1162,"Not_Significant",0
"ENSG00000228495.2","LINC01013",1,0,1,1,1,1163,"Not_Significant",0
"ENSG00000125144.14","MT1G",1,0,1,1,1,1164,"Not_Significant",0
"ENSG00000148798.11","INA",1,0,1,1,1,1165,"Not_Significant",0
"ENSG00000197614.11","MFAP5",1,0,1,1,1,1166,"Not_Significant",0
"ENSG00000242366.3","UGT1A8",1,0,1,1,1,1167,"Not_Significant",0
"ENSG00000109182.12","CWH43",1,0,1,1,1,1168,"Not_Significant",0
"ENSG00000144834.14","TAGLN3",1,0,1,1,1,1169,"Not_Significant",0
"ENSG00000154165.5","GPR15",1,0,1,1,1,1170,"Not_Significant",0
"ENSG00000130294.17","KIF1A",1,0,1,1,1,1171,"Not_Significant",0
"ENSG00000100095.19","SEZ6L",1,0,1,1,1,1172,"Not_Significant",0
"ENSG00000223462.2","AL353801.1",1,0,1,1,1,1173,"Not_Significant",0
"ENSG00000162374.18","ELAVL4",1,0,1,1,1,1174,"Not_Significant",0
"ENSG00000170231.16","FABP6",3,2,1,1,1,1175,"Not_Significant",0
"ENSG00000186675.7","MAGEE2",1,0,1,1,1,1176,"Not_Significant",0
"ENSG00000065371.17","ROPN1",1,0,1,1,1,1177,"Not_Significant",0
"ENSG00000198074.10","AKR1B10",1,0,1,1,1,1178,"Not_Significant",0
"ENSG00000115556.14","PLCD4",1,0,1,1,1,1179,"Not_Significant",0
"ENSG00000197165.11","SULT1A2",2,0,2,1,1,1180,"Not_Significant",0
"ENSG00000144406.19","UNC80",2,1,1,1,1,1181,"Not_Significant",0
"ENSG00000286069.2","AC076968.2",1,0,1,1,1,1182,"Not_Significant",0
"ENSG00000100626.17","GALNT16",1,0,1,1,1,1183,"Not_Significant",0
"ENSG00000205037.2","AC134312.1",1,0,1,1,1,1184,"Not_Significant",0
"ENSG00000070729.14","CNGB1",4,3,1,1,1,1185,"Not_Significant",0
"ENSG00000138722.10","MMRN1",1,0,1,1,1,1186,"Not_Significant",0
"ENSG00000235523.1","AL135924.2",1,0,1,1,1,1187,"Not_Significant",0
"ENSG00000271178.1","IGHV3OR16-13",1,0,1,1,1,1188,"Not_Significant",0
"ENSG00000155980.13","KIF5A",2,1,1,1,1,1189,"Not_Significant",0
"ENSG00000281721.1","LINC01080",1,0,1,1,1,1190,"Not_Significant",0
"ENSG00000120498.14","TEX11",3,2,1,1,1,1191,"Not_Significant",0
"ENSG00000038295.8","TLL1",3,1,2,1,1,1192,"Not_Significant",0
"ENSG00000196109.9","ZNF676",1,0,1,1,1,1193,"Not_Significant",0
"ENSG00000224321.1","RPL12P14",1,0,1,1,1,1194,"Not_Significant",0
"ENSG00000139352.4","ASCL1",2,1,1,1,1,1195,"Not_Significant",0
"ENSG00000133878.9","DUSP26",1,0,1,1,1,1196,"Not_Significant",0
"ENSG00000185985.11","SLITRK2",1,0,1,1,1,1197,"Not_Significant",0
"ENSG00000124205.18","EDN3",1,0,1,1,1,1198,"Not_Significant",0
"ENSG00000158089.15","GALNT14",2,1,1,1,1,1199,"Not_Significant",0
"ENSG00000258537.5","FRMD6-AS2",1,0,1,1,1,1200,"Not_Significant",0
"ENSG00000231412.2","AC005392.2",1,0,1,1,1,1201,"Not_Significant",0
"ENSG00000168314.17","MOBP",1,0,1,1,1,1202,"Not_Significant",0
"ENSG00000286848.1","AC009570.2",1,0,1,1,1,1203,"Not_Significant",0
"ENSG00000150627.16","WDR17",1,0,1,1,1,1204,"Not_Significant",0
"ENSG00000172403.11","SYNPO2",1,0,1,1,1,1205,"Not_Significant",0
"ENSG00000236120.7","AC110995.1",2,1,1,1,1,1206,"Not_Significant",0
"ENSG00000227243.3","SLAMF6P1",1,0,1,1,1,1207,"Not_Significant",0
"ENSG00000204687.4","MAS1L",1,0,1,1,1,1208,"Not_Significant",0
"ENSG00000245080.7","MIR3150BHG",2,1,1,1,1,1209,"Not_Significant",0
"ENSG00000260947.1","AL356489.2",1,0,1,1,1,1210,"Not_Significant",0
"ENSG00000185290.4","NUPR2",2,1,1,1,1,1211,"Not_Significant",0
"ENSG00000069018.19","TRPC7",1,0,1,1,1,1212,"Not_Significant",0
"ENSG00000243832.1","LINC02000",1,0,1,1,1,1213,"Not_Significant",0
"ENSG00000162391.12","FAM151A",1,0,1,1,1,1214,"Not_Significant",0
"ENSG00000239975.2","IGKV1D-33",1,0,1,1,1,1215,"Not_Significant",0
"ENSG00000113296.14","THBS4",1,0,1,1,1,1216,"Not_Significant",0
"ENSG00000212916.4","MAP10",1,0,1,1,1,1217,"Not_Significant",0
"ENSG00000151090.20","THRB",2,0,2,1,1,1218,"Not_Significant",0
"ENSG00000288045.1","AL352979.4",2,0,2,1,1,1219,"Not_Significant",0
"ENSG00000167414.4","GNG8",1,0,1,1,1,1220,"Not_Significant",0
"ENSG00000113396.13","SLC27A6",1,0,1,1,1,1221,"Not_Significant",0
"ENSG00000172005.11","MAL",1,0,1,1,1,1222,"Not_Significant",0
"ENSG00000166473.17","PKD1L2",1,0,1,1,1,1223,"Not_Significant",0
"ENSG00000100079.7","LGALS2",1,0,1,1,1,1224,"Not_Significant",0
"ENSG00000250137.1","AC093607.1",1,0,1,1,1,1225,"Not_Significant",0
"ENSG00000134028.14","ADAMDEC1",4,3,1,1,1,1226,"Not_Significant",0
"ENSG00000116748.21","AMPD1",1,0,1,1,1,1227,"Not_Significant",0
"ENSG00000105737.9","GRIK5",1,0,1,1,1,1228,"Not_Significant",0
"ENSG00000111863.13","ADTRP",2,0,2,1,1,1229,"Not_Significant",0
"ENSG00000168903.9","BTNL3",1,0,1,1,1,1230,"Not_Significant",0
"ENSG00000167723.15","TRPV3",1,0,1,1,1,1231,"Not_Significant",0
"ENSG00000233670.7","PIRT",1,0,1,1,1,1232,"Not_Significant",0
"ENSG00000180616.9","SSTR2",2,1,1,1,1,1233,"Not_Significant",0
"ENSG00000109832.14","DDX25",2,0,2,1,1,1234,"Not_Significant",0
"ENSG00000269667.2","AC092723.1",1,0,1,1,1,1235,"Not_Significant",0
"ENSG00000180660.8","MAB21L1",1,0,1,1,1,1236,"Not_Significant",0
"ENSG00000233999.3","IGKV3OR2-268",1,0,1,1,1,1237,"Not_Significant",0
"ENSG00000117322.18","CR2",2,1,1,1,1,1238,"Not_Significant",0
"ENSG00000253549.6","CA3-AS1",1,0,1,1,1,1239,"Not_Significant",0
"ENSG00000278318.5","ZNF229",2,1,1,1,1,1240,"Not_Significant",0
"ENSG00000184434.8","LRRC19",1,0,1,1,1,1241,"Not_Significant",0
"ENSG00000279668.3","AC024610.2",1,0,1,1,1,1242,"Not_Significant",0
"ENSG00000261795.1","AC093627.7",2,1,1,1,1,1243,"Not_Significant",0
"ENSG00000267505.1","AC005180.2",1,0,1,1,1,1244,"Not_Significant",0
"ENSG00000230417.12","LINC00595",2,1,1,1,1,1245,"Not_Significant",0
"ENSG00000169397.3","RNASE3",1,0,1,1,1,1246,"Not_Significant",0
"ENSG00000164270.18","HTR4",1,0,1,1,1,1247,"Not_Significant",0
"ENSG00000105609.17","LILRB5",2,0,2,1,1,1248,"Not_Significant",0
"ENSG00000283525.1","AC005622.1",1,0,1,1,1,1249,"Not_Significant",0
"ENSG00000198569.10","SLC34A3",3,2,1,1,1,1250,"Not_Significant",0
"ENSG00000165300.7","SLITRK5",2,1,1,1,1,1251,"Not_Significant",0
"ENSG00000164418.21","GRIK2",1,0,1,1,1,1252,"Not_Significant",0
"ENSG00000205038.12","PKHD1L1",1,0,1,1,1,1253,"Not_Significant",0
"ENSG00000053328.8","METTL24",1,0,1,1,1,1254,"Not_Significant",0
"ENSG00000112818.10","MEP1A",1,0,1,1,1,1255,"Not_Significant",0
"ENSG00000224940.9","PRRT4",1,0,1,1,1,1256,"Not_Significant",0
"ENSG00000214575.9","CPEB1",2,0,2,1,1,1257,"Not_Significant",0
"ENSG00000286583.1","AC105101.2",1,0,1,1,1,1258,"Not_Significant",0
"ENSG00000287059.1","AC090004.2",1,0,1,1,1,1259,"Not_Significant",0
"ENSG00000164929.17","BAALC",2,1,1,1,1,1260,"Not_Significant",0
"ENSG00000082293.13","COL19A1",1,0,1,1,1,1261,"Not_Significant",0
"ENSG00000135842.17","NIBAN1",1,0,1,1,1,1262,"Not_Significant",0
"ENSG00000072041.17","SLC6A15",1,0,1,1,1,1263,"Not_Significant",0
"ENSG00000283422.1","LINC02452",1,0,1,1,1,1264,"Not_Significant",0
"ENSG00000174145.8","NWD2",1,0,1,1,1,1265,"Not_Significant",0
"ENSG00000099139.14","PCSK5",2,0,2,1,1,1266,"Not_Significant",0
"ENSG00000176641.11","RNF152",2,0,2,1,1,1267,"Not_Significant",0
"ENSG00000205683.11","DPF3",1,0,1,1,1,1268,"Not_Significant",0
"ENSG00000163106.11","HPGDS",1,0,1,1,1,1269,"Not_Significant",0
"ENSG00000223573.7","TINCR",2,1,1,1,1,1270,"Not_Significant",0
"ENSG00000127129.10","EDN2",1,0,1,1,1,1271,"Not_Significant",0
"ENSG00000137441.8","FGFBP2",2,0,2,1,1,1272,"Not_Significant",0
"ENSG00000253102.1","AC004707.1",1,0,1,1,1,1273,"Not_Significant",0
"ENSG00000170954.11","ZNF415",1,0,1,1,1,1274,"Not_Significant",0
"ENSG00000082397.17","EPB41L3",1,0,1,1,1,1275,"Not_Significant",0
"ENSG00000074276.10","CDHR2",1,0,1,1,1,1276,"Not_Significant",0
"ENSG00000250413.1","SLC2A9-AS1",1,0,1,1,1,1277,"Not_Significant",0
"ENSG00000260057.6","LINC01571",1,0,1,1,1,1278,"Not_Significant",0
"ENSG00000258987.2","AL132642.1",1,0,1,1,1,1279,"Not_Significant",0
"ENSG00000067840.12","PDZD4",1,0,1,1,1,1280,"Not_Significant",0
"ENSG00000130595.19","TNNT3",1,0,1,1,1,1281,"Not_Significant",0
"ENSG00000197992.7","CLEC9A",1,0,1,1,1,1282,"Not_Significant",0
"ENSG00000178473.7","UCN3",1,0,1,1,1,1283,"Not_Significant",0
"ENSG00000181374.8","CCL13",2,1,1,1,1,1284,"Not_Significant",0
"ENSG00000075035.10","WSCD2",1,0,1,1,1,1285,"Not_Significant",0
"ENSG00000253958.2","CLDN23",1,0,1,1,1,1286,"Not_Significant",0
"ENSG00000178462.12","TUBAL3",1,0,1,1,1,1287,"Not_Significant",0
"ENSG00000185774.16","KCNIP4",1,0,1,1,1,1288,"Not_Significant",0
"ENSG00000185046.18","ANKS1B",1,0,1,1,1,1289,"Not_Significant",0
"ENSG00000170214.5","ADRA1B",3,1,2,1,1,1290,"Not_Significant",0
"ENSG00000134201.12","GSTM5",1,0,1,1,1,1291,"Not_Significant",0
"ENSG00000154118.13","JPH3",1,0,1,1,1,1292,"Not_Significant",0
"ENSG00000089169.15","RPH3A",1,0,1,1,1,1293,"Not_Significant",0
"ENSG00000184226.15","PCDH9",1,0,1,1,1,1294,"Not_Significant",0
"ENSG00000249797.2","LINC02147",1,0,1,1,1,1295,"Not_Significant",0
"ENSG00000164161.10","HHIP",2,0,2,1,1,1296,"Not_Significant",0
"ENSG00000287367.1","AC016583.2",1,0,1,1,1,1297,"Not_Significant",0
"ENSG00000146151.14","HMGCLL1",1,0,1,1,1,1298,"Not_Significant",0
"ENSG00000071967.12","CYBRD1",1,0,1,1,1,1299,"Not_Significant",0
"ENSG00000072195.15","SPEG",3,1,2,1,1,1300,"Not_Significant",0
"ENSG00000226306.6","NPY6R",1,0,1,1,1,1301,"Not_Significant",0
"ENSG00000228222.1","AC073050.1",1,0,1,1,1,1302,"Not_Significant",0
"ENSG00000235049.1","LINC00940",2,1,1,1,1,1303,"Not_Significant",0
"ENSG00000153993.13","SEMA3D",2,0,2,1,1,1304,"Not_Significant",0
"ENSG00000282608.2","ADORA3",1,0,1,1,1,1305,"Not_Significant",0
"ENSG00000166959.8","MS4A8",2,1,1,1,1,1306,"Not_Significant",0
"ENSG00000211974.3","IGHV2-70D",1,0,1,1,1,1307,"Not_Significant",0
"ENSG00000250486.5","FAM218A",2,1,1,1,1,1308,"Not_Significant",0
"ENSG00000166111.10","SVOP",1,0,1,1,1,1309,"Not_Significant",0
"ENSG00000145850.9","TIMD4",2,0,2,1,1,1310,"Not_Significant",0
"ENSG00000139200.14","PIANP",2,1,1,1,1,1311,"Not_Significant",0
"ENSG00000154175.18","ABI3BP",1,0,1,1,1,1312,"Not_Significant",0
"ENSG00000171951.5","SCG2",1,0,1,1,1,1313,"Not_Significant",0
"ENSG00000185176.13","AQP12B",1,0,1,1,1,1314,"Not_Significant",0
"ENSG00000142583.18","SLC2A5",2,1,1,1,1,1315,"Not_Significant",0
"ENSG00000211895.5","IGHA1",1,0,1,1,1,1316,"Not_Significant",0
"ENSG00000276975.3","HYDIN2",2,1,1,1,1,1317,"Not_Significant",0
"ENSG00000104888.10","SLC17A7",1,0,1,1,1,1318,"Not_Significant",0
"ENSG00000263508.6","AC015908.2",1,0,1,1,1,1319,"Not_Significant",0
"ENSG00000102678.7","FGF9",1,0,1,1,1,1320,"Not_Significant",0
"ENSG00000240505.9","TNFRSF13B",2,1,1,1,1,1321,"Not_Significant",0
"ENSG00000142973.14","CYP4B1",1,0,1,1,1,1322,"Not_Significant",0
"ENSG00000144619.15","CNTN4",1,0,1,1,1,1323,"Not_Significant",0
"ENSG00000145681.11","HAPLN1",4,3,1,1,1,1324,"Not_Significant",0
"ENSG00000117115.13","PADI2",2,1,1,1,1,1325,"Not_Significant",0
"ENSG00000173175.15","ADCY5",1,0,1,1,1,1326,"Not_Significant",0
"ENSG00000166405.15","RIC3",1,0,1,1,1,1327,"Not_Significant",0
"ENSG00000172260.15","NEGR1",1,0,1,1,1,1328,"Not_Significant",0
"ENSG00000226530.2","AL158055.1",2,0,2,1,1,1329,"Not_Significant",0
"ENSG00000154277.13","UCHL1",2,1,1,1,1,1330,"Not_Significant",0
"ENSG00000234323.8","LINC01505",1,0,1,1,1,1331,"Not_Significant",0
"ENSG00000156486.8","KCNS2",1,0,1,1,1,1332,"Not_Significant",0
"ENSG00000104921.15","FCER2",1,0,1,1,1,1333,"Not_Significant",0
"ENSG00000040199.18","PHLPP2",1,0,1,1,1,1334,"Not_Significant",0
"ENSG00000181541.6","MAB21L2",2,1,1,1,1,1335,"Not_Significant",0
"ENSG00000124302.13","CHST8",2,1,1,1,1,1336,"Not_Significant",0
"ENSG00000167555.14","ZNF528",1,0,1,1,1,1337,"Not_Significant",0
"ENSG00000182674.6","KCNB2",1,0,1,1,1,1338,"Not_Significant",0
"ENSG00000228146.8","CASP16P",2,0,2,1,1,1339,"Not_Significant",0
"ENSG00000158008.10","EXTL1",2,1,1,1,1,1340,"Not_Significant",0
"ENSG00000107562.16","CXCL12",1,0,1,1,1,1341,"Not_Significant",0
"ENSG00000127074.15","RGS13",1,0,1,1,1,1342,"Not_Significant",0
"ENSG00000286035.1","AC073840.1",1,0,1,1,1,1343,"Not_Significant",0
"ENSG00000232855.7","AF165147.1",2,0,2,1,1,1344,"Not_Significant",0
"ENSG00000225523.2","IGKV6D-21",1,0,1,1,1,1345,"Not_Significant",0
"ENSG00000287750.1","AL353572.4",2,1,1,1,1,1346,"Not_Significant",0
"ENSG00000118308.15","IRAG2",1,0,1,1,1,1347,"Not_Significant",0
"ENSG00000179542.16","SLITRK4",1,0,1,1,1,1348,"Not_Significant",0
"ENSG00000225111.1","AC083900.1",1,0,1,1,1,1349,"Not_Significant",0
"ENSG00000235532.1","LINC00402",1,0,1,1,1,1350,"Not_Significant",0
"ENSG00000158270.12","COLEC12",1,0,1,1,1,1351,"Not_Significant",0
"ENSG00000175600.16","SUGCT",2,0,2,1,1,1352,"Not_Significant",0
"ENSG00000137634.10","NXPE4",1,0,1,1,1,1353,"Not_Significant",0
"ENSG00000125355.16","TMEM255A",2,0,2,1,1,1354,"Not_Significant",0
"ENSG00000171126.8","KCNG3",2,1,1,1,1,1355,"Not_Significant",0
"ENSG00000198865.10","CCDC152",2,0,2,1,1,1356,"Not_Significant",0
"ENSG00000063015.20","SEZ6",1,0,1,1,1,1357,"Not_Significant",0
"ENSG00000178404.10","CEP295NL",1,0,1,1,1,1358,"Not_Significant",0
"ENSG00000165702.14","GFI1B",1,0,1,1,1,1359,"Not_Significant",0
"ENSG00000144218.19","AFF3",1,0,1,1,1,1360,"Not_Significant",0
"ENSG00000124568.12","SLC17A1",1,0,1,1,1,1361,"Not_Significant",0
"ENSG00000175329.13","ISX",2,1,1,1,1,1362,"Not_Significant",0
"ENSG00000156687.11","UNC5D",1,0,1,1,1,1363,"Not_Significant",0
"ENSG00000160712.13","IL6R",2,0,2,1,1,1364,"Not_Significant",0
"ENSG00000160801.14","PTH1R",2,0,2,1,1,1365,"Not_Significant",0
"ENSG00000224057.1","EGFR-AS1",1,0,1,1,1,1366,"Not_Significant",0
"ENSG00000162761.14","LMX1A",1,0,1,1,1,1367,"Not_Significant",0
"ENSG00000249167.2","SEMA6A-AS2",3,1,2,1,1,1368,"Not_Significant",0
"ENSG00000080644.16","CHRNA3",1,0,1,1,1,1369,"Not_Significant",0
"ENSG00000100628.12","ASB2",1,0,1,1,1,1370,"Not_Significant",0
"ENSG00000162398.11","LEXM",1,0,1,1,1,1371,"Not_Significant",0
"ENSG00000225698.3","IGHV3-72",1,0,1,1,1,1372,"Not_Significant",0
"ENSG00000273445.1","AC133644.1",4,3,1,1,1,1373,"Not_Significant",0
"ENSG00000151789.12","ZNF385D",1,0,1,1,1,1374,"Not_Significant",0
"ENSG00000129990.15","SYT5",3,2,1,1,1,1375,"Not_Significant",0
"ENSG00000082482.14","KCNK2",3,1,2,1,1,1376,"Not_Significant",0
"ENSG00000114455.13","HHLA2",1,0,1,1,1,1377,"Not_Significant",0
"ENSG00000163803.13","PLB1",1,0,1,1,1,1378,"Not_Significant",0
"ENSG00000092051.17","JPH4",1,0,1,1,1,1379,"Not_Significant",0
"ENSG00000270472.2","IGHV3OR16-9",1,0,1,1,1,1380,"Not_Significant",0
"ENSG00000138622.4","HCN4",2,1,1,1,1,1381,"Not_Significant",0
"ENSG00000241635.8","UGT1A1",1,0,1,1,1,1382,"Not_Significant",0
"ENSG00000123119.12","NECAB1",2,1,1,1,1,1383,"Not_Significant",0
"ENSG00000171658.8","NMRAL2P",1,0,1,1,1,1384,"Not_Significant",0
"ENSG00000280032.1","AP002800.1",2,1,1,1,1,1385,"Not_Significant",0
"ENSG00000113805.8","CNTN3",1,0,1,1,1,1386,"Not_Significant",0
"ENSG00000176490.5","DIRAS1",2,1,1,1,1,1387,"Not_Significant",0
"ENSG00000237111.1","IGHJ3P",1,0,1,1,1,1388,"Not_Significant",0
"ENSG00000141668.10","CBLN2",3,2,1,1,1,1389,"Not_Significant",0
"ENSG00000047936.11","ROS1",1,0,1,1,1,1390,"Not_Significant",0
